armst_upg_armor_cost_reduce_2	TRUE	engineer	armorstation_department	FALSE	1 3	armst_upg_more_armors_2	ARMSTUpgradeArmorCostReduce - 1	military_parts_container military_parts_container military_parts_container ceramite_shards ceramite_shards
armst_addit_grade_upgrade	TRUE	engineer	armorstation_department	FALSE	2 3	armst_upg_armor_cost_reduce_2	ARMSTMaxLevelLimit + 1	prototype_schematics prototype_schematics prototype_schematics ai_module ai_module
augst_augmenic_upgrade_speed	FALSE	engineer	augmentstation_department	FALSE	3 4	augmentstation_department		
augst_upg_augmenic_cost_reduce	FALSE	engineer	augmentstation_department	FALSE	2 4	augst_augmenic_upgrade_speed		
augst_addit_grade_upgrade	FALSE	engineer	augmentstation_department	FALSE	1 4	augst_upg_augmenic_cost_reduce		
augst_upg_more_augmentics	FALSE	engineer	augmentstation_department	FALSE	4 4	augst_augmenic_upgrade_speed		
prodline_department	TRUE	supply		TRUE	2 0		ProdlineDepartment + 1	welding_machine_device
purge_brigade_department	TRUE	supply		TRUE	4 2	prln_magnum_produce_speed_4	PurgeBrigadeDepartment + 1	weapon_container weapon_container armor_container armor_container
store_constructor_department	TRUE	supply		TRUE	1 4	pubg_bonus_food_meds_2	StoreConstructorDepartment + 1	construction_equipment construction_equipment worker_clothing_container
prln_magnum_produce_speed	TRUE	supply	prodline_department	FALSE	1 0	prodline_department	PRLNProduceSpeed - 1	welding_machine_device welding_machine_device welding_machine_device
prln_magnum_produce_speed_2	TRUE	supply	prodline_department	FALSE	3 0	prodline_department	PRLNProduceSpeed - 1	welding_machine_device welding_machine_device welding_machine_device
prln_produce_item_slot_count	TRUE	supply	prodline_department	FALSE	4 0	prln_magnum_produce_speed_2	PRLNItemSlotCount + 1	engineering_parts_container engineering_parts_container armor_shards armor_shards
prln_produce_queue_slot_count	TRUE	supply	prodline_department	FALSE	5 0	prln_produce_item_slot_count	PRLNQueueSlotCount + 2	construction_equipment construction_equipment packaged_industrial_robot packaged_industrial_robot
prln_produce_item_slot_count_2	TRUE	supply	prodline_department	FALSE	1 1	prln_magnum_produce_speed	PRLNItemSlotCount + 1	engineering_parts_container engineering_parts_container engineering_parts_container armor_shards armor_shards
prln_magnum_produce_speed_3	TRUE	supply	prodline_department	FALSE	2 1	prln_produce_item_slot_count_2	PRLNProduceSpeed - 1	welding_machine_device welding_machine_device welding_machine_device welding_machine_device
prln_produce_item_slot_count_3	TRUE	supply	prodline_department	FALSE	3 1	prln_magnum_produce_speed_3	PRLNItemSlotCount + 1	engineering_parts_container engineering_parts_container engineering_parts_container engineering_parts_container armor_shards armor_shards armor_shards armor_shards
prln_magnum_produce_speed_4	TRUE	supply	prodline_department	FALSE	4 1	prln_produce_item_slot_count_3 prln_produce_item_slot_count	PRLNProduceSpeed - 1	welding_machine_device welding_machine_device welding_machine_device welding_machine_device welding_machine_device welding_machine_device
pubg_bonus_resources	TRUE	supply	purge_brigade_department	FALSE	3 2	purge_brigade_department	PUBGBonusResources + 1	worker_clothing_container worker_clothing_container tool_container tool_container
pubg_bonus_food_meds	TRUE	supply	purge_brigade_department	FALSE	2 2	pubg_bonus_resources	PUBGBonusFoodMeds + 1	worker_clothing_container worker_clothing_container tool_container tool_container
pubg_bonus_ammo_grenades	TRUE	supply	purge_brigade_department	FALSE	1 2	pubg_bonus_food_meds	PUBGBonusAmmoGrenades + 1	worker_clothing_container worker_clothing_container weapon_container weapon_container
pubg_bonus_armors_weapons	TRUE	supply	purge_brigade_department	FALSE	0 2	pubg_bonus_ammo_grenades	PUBGBonusArmorWeapons + 1	armor_container armor_container weapon_container weapon_container
pubg_bonus_food_meds_2	TRUE	supply	purge_brigade_department	FALSE	1 3	pubg_bonus_ammo_grenades pubg_bonus_resources_2	PUBGBonusFoodMeds + 1	worker_clothing_container worker_clothing_container tool_container tool_container tool_container
pubg_bonus_resources_2	TRUE	supply	purge_brigade_department	FALSE	2 3	pubg_bonus_armors_weapons_2	PUBGBonusResources + 1	worker_clothing_container worker_clothing_container tool_container tool_container tool_container
pubg_bonus_armors_weapons_2	TRUE	supply	purge_brigade_department	FALSE	3 3	pubg_bonus_ammo_grenades_2	PUBGBonusArmorWeapons + 1	armor_container armor_container armor_container armor_container weapon_container weapon_container weapon_container weapon_container
pubg_bonus_ammo_grenades_2	TRUE	supply	purge_brigade_department	FALSE	4 3	purge_brigade_department	PUBGBonusAmmoGrenades + 1	worker_clothing_container worker_clothing_container worker_clothing_container weapon_container weapon_container weapon_container
stcon_disassembly_items_speed	TRUE	supply	store_constructor_department	FALSE	0 4	store_constructor_department	STCONDisassemblyItemsSpeed - 1	scientist_clothing_container scientist_clothing_container scientist_clothing_container
stcon_more_comps_on_disasm	TRUE	supply	store_constructor_department	FALSE	2 4	store_constructor_department	STCONMoreCompsOnDisassembly + 1	hydraulic_pump hydraulic_pump hydraulic_pump hydraulic_pump
stcon_disassembly_items_speed_2	TRUE	supply	store_constructor_department	FALSE	3 4	stcon_more_comps_on_disasm	STCONDisassemblyItemsSpeed - 1	scientist_clothing_container scientist_clothing_container scientist_clothing_container scientist_clothing_container
stcon_more_comps_on_disasm_2	TRUE	supply	store_constructor_department	FALSE	4 4	stcon_disassembly_items_speed_2	STCONMoreCompsOnDisassembly + 1	hydraulic_pump hydraulic_pump hydraulic_pump hydraulic_pump hydraulic_pump hydraulic_pump
stcon_addit_rnd_comp_on_disasm	TRUE	supply	store_constructor_department	FALSE	5 4	stcon_more_comps_on_disasm_2	STCONAdditMDCompOnDisassembly + 1	construction_equipment construction_equipment construction_equipment construction_equipment construction_equipment construction_equipment construction_equipment
memdefrag_department	TRUE	research		TRUE	3 0		MemdefragDepartment + 1	scientific_equipment scientific_equipment scientific_equipment scientific_equipment
morphanal_department	FALSE	research		TRUE	1 2	memdf_perks_count_to_switch	MorphanalDepartment + 1	
bramengine_department	FALSE	research		TRUE	4 4	memdf_classes_to_modify_3	BramengineDepartment + 1	
memdf_classes_to_modify	TRUE	research	memdefrag_department	FALSE	2 0	memdefrag_department	MEMDFfClassesToModify + 3	research_disk research_disk research_disk acid acid
memdf_class_upgrade_speed	TRUE	research	memdefrag_department	FALSE	1 0	memdf_classes_to_modify	MEMDFClassUpgradeSpeed - 1	scientist_clothing_container scientist_clothing_container scientist_clothing_container
memdf_class_upgrade_speed_2	TRUE	research	memdefrag_department	FALSE	2 1	memdf_classes_to_modify	MEMDFClassUpgradeSpeed - 4	scientist_clothing_container scientist_clothing_container scientist_clothing_container scientist_clothing_container scientist_clothing_container
memdf_perks_count_to_switch	TRUE	research	memdefrag_department	FALSE	1 1	memdf_class_upgrade_speed	MEMDFPerkCountToSwitch + 1	scientific_equipment scientific_equipment chemical_analyzer chemical_analyzer chemical_analyzer
memdf_perks_count_to_switch_2	TRUE	research	memdefrag_department	FALSE	3 1	memdf_class_upgrade_speed_2	MEMDFPerkCountToSwitch + 2	scientific_equipment scientific_equipment scientific_equipment chemical_analyzer chemical_analyzer chemical_analyzer
memdf_classes_to_modify_2	TRUE	research	memdefrag_department	FALSE	3 2	memdf_perks_count_to_switch_2	MEMDFfClassesToModify + 6	research_disk research_disk research_disk research_disk acid acid acid
memdf_perks_count_to_switch_3	TRUE	research	memdefrag_department	FALSE	3 3	memdf_classes_to_modify_2	MEMDFPerkCountToSwitch + 2	scientific_equipment scientific_equipment scientific_equipment scientific_equipment chemical_analyzer chemical_analyzer chemical_analyzer chemical_analyzer
memdf_classes_to_modify_3	TRUE	research	memdefrag_department	FALSE	4 3	memdf_perks_count_to_switch_3	MEMDFfClassesToModify + 1	research_disk research_disk research_disk research_disk research_disk research_disk acid acid acid acid acid acid acid acid
moranl_pacts_to_modify	FALSE	research	morphanal_department	FALSE	0 2	morphanal_department	MORANIPactsToModify + 1	
moranl_pact_upgrade_speed	FALSE	research	morphanal_department	FALSE	2 2	morphanal_department	MORANIPactUpgradeSpeed + 1	
moranl_pact_upgrade_speed_2	FALSE	research	morphanal_department	FALSE	0 3	moranl_pacts_to_modify moranl_pacts_to_modify_2	MORANIPactUpgradeSpeed + 1	
moranl_pacts_to_modify_2	FALSE	research	morphanal_department	FALSE	1 3	moranl_pacts_to_modify_3	MORANIPactsToModify + 1	
moranl_pacts_to_modify_3	FALSE	research	morphanal_department	FALSE	2 3	moranl_pact_upgrade_speed	MORANIPactsToModify + 1	
moranl_pact_addit_props	FALSE	research	morphanal_department	FALSE	0 4	moranl_pact_upgrade_speed_2	MORANIPactAdditProp + 1	
breng_reduce_reload_duration	FALSE	research	bramengine_department	FALSE	5 4	bramengine_department	BRENGReduceReload + 1	
breng_reduce_reload_duration_2	FALSE	research	bramengine_department	FALSE	3 4	bramengine_department	BRENGReduceReload + 1	
breng_reduce_reload_duration_3	FALSE	research	bramengine_department	FALSE	2 4	breng_reduce_reload_duration_2	BRENGReduceReload + 1	
breng_reduce_reload_duration_4	FALSE	research	bramengine_department	FALSE	1 4	breng_reduce_reload_duration_3	BRENGReduceReload + 1	
autonomcapsule_department	TRUE	hangar		TRUE	1 0		AutonomCapsuleDepartment + 1	management_unit management_unit
cargoshuttle_department	TRUE	hangar		TRUE	4 1	aucap_capsule_inventory_size_2 aucap_capsule_charges_count	CargoShuttleDepartment + 1	ceramite_shards ceramite_shards ceramite_shards armor_shards armor_shards armor_shards armor_shards
tradeshuttle_department	TRUE	hangar		TRUE	3 3	cgsht_shuttle_inventory_size_2	TradeShuttleDepartment + 1	memory_software memory_software memory_software
aucap_capsule_inventory_size	TRUE	hangar	autonomcapsule_department	FALSE	2 0	autonomcapsule_department	AUCAPCapsuleInventorySize + 2	transformer transformer transformer
aucap_capsule_restore_speed	TRUE	hangar	autonomcapsule_department	FALSE	3 0	aucap_capsule_inventory_size	AUCAPCapsuleRestoreSpeed - 1	capacitor capacitor capacitor
aucap_capsule_inventory_size_2	TRUE	hangar	autonomcapsule_department	FALSE	4 0	aucap_capsule_restore_speed	AUCAPCapsuleInventorySize + 2	transformer transformer transformer transformer
aucap_capsule_inventory_size_3	TRUE	hangar	autonomcapsule_department	FALSE	1 1	autonomcapsule_department	AUCAPCapsuleInventorySize + 2	transformer transformer transformer transformer transformer transformer
aucap_capsule_restore_speed_2	TRUE	hangar	autonomcapsule_department	FALSE	2 1	aucap_capsule_inventory_size_3	AUCAPCapsuleRestoreSpeed - 1	capacitor capacitor capacitor capacitor
aucap_capsule_charges_count	TRUE	hangar	autonomcapsule_department	FALSE	3 1	aucap_capsule_restore_speed_2	AUCAPChargesCount + 1	nanorobot_grenade nanorobot_grenade management_unit management_unit
cgsht_shuttle_inventory_size	TRUE	hangar	cargoshuttle_department	FALSE	4 2	cargoshuttle_department	CGSHSTShuttleInventorySize + 1	ceramite_shards microelectronics microelectronics capacitor capacitor
cgsht_shuttle_inventory_size_2	TRUE	hangar	cargoshuttle_department	FALSE	3 2	cgsht_shuttle_inventory_size	CGSHSTShuttleInventorySize + 2	ceramite_shards ceramite_shards ceramite_shards microelectronics microelectronics microelectronics capacitor capacitor capacitor
trdsh_shuttle_move_speed	TRUE	hangar	tradeshuttle_department	FALSE	4 3	tradeshuttle_department	TRDSHShuttleMoveSpeed - 1	darknet_unit darknet_unit precious_metals precious_metals
trdsh_value_of_shuttle_items	TRUE	hangar	tradeshuttle_department	FALSE	4 4	trdsh_shuttle_move_speed	TRDSHValueOfShuttleItems + 1	ledgerBook ledgerBook darknet_unit darknet_unit
trdsh_shuttle_restore_speed	TRUE	hangar	tradeshuttle_department	FALSE	2 3	tradeshuttle_department	TRDSHShuttleRestoreSpeed - 1	memory_software memory_software memory_software memory_software
trdsh_shuttle_move_speed_2	TRUE	hangar	tradeshuttle_department	FALSE	1 3	trdsh_shuttle_restore_speed	TRDSHShuttleMoveSpeed - 1	darknet_unit darknet_unit darknet_unit precious_metals precious_metals
trdsh_shuttle_restore_speed_2	TRUE	hangar	tradeshuttle_department	FALSE	1 4	trdsh_shuttle_move_speed_2	TRDSHShuttleRestoreSpeed - 1	memory_software memory_software memory_software memory_software
trdsh_value_of_shuttle_items_2	TRUE	hangar	tradeshuttle_department	FALSE	0 4	trdsh_shuttle_restore_speed_2	TRDSHValueOfShuttleItems + 1	ledgerBook darknet_unit ledgerBook darknet_unit ledgerBook darknet_unit ledgerBook darknet_unit
trdsh_shuttle_move_speed_3	TRUE	hangar	tradeshuttle_department	FALSE	2 4	trdsh_shuttle_restore_speed_2	TRDSHShuttleMoveSpeed - 1	darknet_unit darknet_unit darknet_unit precious_metals precious_metals precious_metals precious_metals precious_metals
genomeeditor_department	TRUE	cloning		TRUE	3 0		GenomeEditorDepartment + 1	medical_equipment medical_equipment
trainingcenter_department	TRUE	cloning		TRUE	0 1	gned_operator_upgrade_speed_2	TrainingCenterDepartment + 1	stationary_turret fire_turret energy_turret
battleexpcond_department	TRUE	cloning		TRUE	3 4	gned_operators_to_upgrade_4	BattleExpCondDepartment + 1	military_unit military_unit military_unit
gned_operator_upgrade_speed	TRUE	cloning	genomeeditor_department	FALSE	2 0	genomeeditor_department	GNEDOperatorUpgradeSpeed - 1	organsBox organsBox organsBox organsBox
gned_operators_to_upgrade	TRUE	cloning	genomeeditor_department	FALSE	1 0	gned_operator_upgrade_speed	GNEDOperatorsToUpgrade + 1	medical_equipment medical_equipment medical_equipment
gned_operator_upgrade_speed_2	TRUE	cloning	genomeeditor_department	FALSE	1 1	gned_operators_to_upgrade	GNEDOperatorUpgradeSpeed - 3	organsBox organsBox organsBox organsBox organsBox organsBox
gned_operators_to_upgrade_2	TRUE	cloning	genomeeditor_department	FALSE	3 1	genomeeditor_department	GNEDOperatorsToUpgrade + 3	medical_equipment medical_equipment medical_equipment medical_equipment
gned_operator_upgrade_speed_3	TRUE	cloning	genomeeditor_department	FALSE	4 1	gned_operators_to_upgrade_2	GNEDOperatorUpgradeSpeed - 4	organsBox organsBox organsBox morphine morphine morphine morphine
gned_operators_to_upgrade_3	TRUE	cloning	genomeeditor_department	FALSE	4 2	gned_operator_upgrade_speed_3	GNEDOperatorsToUpgrade + 4	medical_equipment medical_equipment medical_equipment biomass_tank biomass_tank biomass_tank biomass_tank
gned_operator_upgrade_speed_4	TRUE	cloning	genomeeditor_department	FALSE	4 3	gned_operators_to_upgrade_3	GNEDOperatorUpgradeSpeed - 4	organsBox organsBox organsBox morphine morphine morphine morphine trowable_heart trowable_heart
gned_operators_to_upgrade_4	TRUE	cloning	genomeeditor_department	FALSE	3 3	gned_operator_upgrade_speed_4	GNEDOperatorsToUpgrade + 6	medical_equipment medical_equipment medical_equipment biomass_tank biomass_tank biomass_tank biomass_tank morphine morphine
trcn_operators_count_limit	TRUE	cloning	trainingcenter_department	FALSE	0 2	trainingcenter_department	TRCNOperatorsCountLimit + 1	gunbang_magazine gunbang_magazine gunbang_magazine gunbang_magazine gunbang_magazine
trcn_operators_count_limit_2	TRUE	cloning	trainingcenter_department	FALSE	0 3	trcn_operators_count_limit	TRCNOperatorsCountLimit + 3	gunbang_magazine gunbang_magazine gunbang_magazine gunbang_magazine gunbang_magazine surgicalKit
trcn_perk_upgrade_level_limit	TRUE	cloning	trainingcenter_department	FALSE	1 2	trcn_operators_count_limit	TRCNPerkUpgradeLevel + 1	drug_cargo drug_cargo drug_cargo drug_cargo drug_cargo
trcn_perk_upgrade_level_limit_2	TRUE	cloning	trainingcenter_department	FALSE	1 3	trcn_perk_upgrade_level_limit	TRCNPerkUpgradeLevel + 1	drug_cargo drug_cargo drug_cargo drug_cargo drug_cargo entertainment_software entertainment_software
btexc_rank_uprade_limit	TRUE	cloning	battleexpcond_department	FALSE	2 4	battleexpcond_department	BTEXCRankUpgradeLimit + 1	military_unit military_unit military_unit military_unit
btexc_rank_uprade_limit_2	TRUE	cloning	battleexpcond_department	FALSE	1 4	btexc_rank_uprade_limit	BTEXCRankUpgradeLimit + 1	military_unit military_unit military_unit military_unit military_unit
btexc_rank_uprade_limit_3	TRUE	cloning	battleexpcond_department	FALSE	0 4	btexc_rank_uprade_limit_2	BTEXCRankUpgradeLimit + 2	military_unit military_unit military_unit military_unit military_unit military_unit
btexc_kill_count_to_ugprade	TRUE	cloning	battleexpcond_department	FALSE	4 4	battleexpcond_department	BTEXCKillCountToUpgrade - 10	automap automap automap automap personalKey personalKey personalKey personalKey
btexc_kill_count_to_ugprade_2	TRUE	cloning	battleexpcond_department	FALSE	5 4	btexc_kill_count_to_ugprade	BTEXCKillCountToUpgrade - 30	automap automap automap automap personalKey personalKey personalKey personalKey management_unit management_unit management_unit management_unit
#end								
								
#magnum_projects_params								
Id	ParameterName	ParameterType	ProjectType	ViewType	MinValue	MaxValue	Step	TooltipTag
rangeweapon_damage	Damage	Damage	RangeWeapon	Damage	1	999	2	ui.property.Damage
rangeweapon_crit_damage	Damage	CritDamage	RangeWeapon	Percent	1	999	0.1	ui.property.CritDamage
rangeweapon_max_durability	MaxDurability	Integer	RangeWeapon	Integer	1	999	10	ui.property.Condition
rangeweapon_accuracy	BonusAccuracy	WeaponAccuracy	RangeWeapon	Percent	0	1	0.03	ui.property.Accuracy
rangeweapon_scatter_angle	BonusScatterAngle	WeaponScatterAngle	RangeWeapon	Angle	0	180	-0.2	ui.property.ScatterAngle
rangeweapon_weight	Weight	Float	RangeWeapon	Float0_0	0.1	999	-0.2	ui.property.ItemWeight
rangeweapon_reload_duration	ReloadDuration	Integer	RangeWeapon	Integer	1	999	-1	ui.property.ReloadDuration
rangeweapon_magazine_capacity	MagazineCapacity	Integer	RangeWeapon	Integer	1	999	3	ui.property.AmmoCapacity
rangeweapon_special_ability	SpecialAbility	RangeWeaponTrait	RangeWeapon	None				
meleeweapon_damage	Damage	Damage	MeleeWeapon	Damage	1	999	2	ui.property.MeleeDamage
meleeweapon_crit_damage	Damage	CritDamage	MeleeWeapon	Percent	1	999	0.1	ui.property.CritDamage
meleeweapon_max_durability	MaxDurability	Integer	MeleeWeapon	Integer	1	999	10	ui.property.Condition
meleeweapon_accuracy	BonusAccuracy	WeaponAccuracy	MeleeWeapon	Percent	0	1	0.03	ui.property.MeleeAccuracy
meleeweapon_weight	Weight	Float	MeleeWeapon	Float0_0	0.1	999	-0.2	ui.property.ItemWeight
meleeweapon_reload_duration	ReloadDuration	Integer	MeleeWeapon	Integer	1	999	-1	ui.property.ReloadDuration
meleeweapon_magazine_capacity	MagazineCapacity	Integer	MeleeWeapon	Integer	1	999	3	ui.property.AmmoCapacity
meleeweapon_special_ability	SpecialAbility	MeleeWeaponTrait	MeleeWeapon	None				
helmet_resist_blunt	ResistSheet	ResistBlunt	Helmet	Integer	0	999	2	ui.property.ResistBlunt
helmet_resist_pierce	ResistSheet	ResistPierce	Helmet	Integer	0	999	2	ui.property.ResistPiercing
helmet_resist_lacer	ResistSheet	ResistLacer	Helmet	Integer	0	999	2	ui.property.ResistLacer
helmet_resist_fire	ResistSheet	ResistFire	Helmet	Integer	0	999	2	ui.property.ResistFire
helmet_resist_beam	ResistSheet	ResistBeam	Helmet	Integer	0	999	2	ui.property.ResistRadiation
helmet_resist_shock	ResistSheet	ResistShock	Helmet	Integer	0	999	2	ui.property.ResistShock
